"","first","second","AB","A~B","~AB","~A~B","chisquare","percentDependence"
"32331",NA,NA,NA,NA,NA,NA,NA,NA
"32332",NA,NA,NA,NA,NA,NA,NA,NA
"32333",NA,NA,NA,NA,NA,NA,NA,NA
"32334",NA,NA,NA,NA,NA,NA,NA,NA
"32335",NA,NA,NA,NA,NA,NA,NA,NA
"32336",NA,NA,NA,NA,NA,NA,NA,NA
"32337",NA,NA,NA,NA,NA,NA,NA,NA
"32338",NA,NA,NA,NA,NA,NA,NA,NA
"32339",NA,NA,NA,NA,NA,NA,NA,NA
"32340",NA,NA,NA,NA,NA,NA,NA,NA
"32341",NA,NA,NA,NA,NA,NA,NA,NA
"32342",NA,NA,NA,NA,NA,NA,NA,NA
"32343",NA,NA,NA,NA,NA,NA,NA,NA
"32344",NA,NA,NA,NA,NA,NA,NA,NA
"32345",NA,NA,NA,NA,NA,NA,NA,NA
"32346",NA,NA,NA,NA,NA,NA,NA,NA
"32347",NA,NA,NA,NA,NA,NA,NA,NA
"32348",NA,NA,NA,NA,NA,NA,NA,NA
"32349",NA,NA,NA,NA,NA,NA,NA,NA
"32350",NA,NA,NA,NA,NA,NA,NA,NA
"32351",NA,NA,NA,NA,NA,NA,NA,NA
"32352",NA,NA,NA,NA,NA,NA,NA,NA
"32353",NA,NA,NA,NA,NA,NA,NA,NA
"32354",NA,NA,NA,NA,NA,NA,NA,NA
"32355",NA,NA,NA,NA,NA,NA,NA,NA
"32356",NA,NA,NA,NA,NA,NA,NA,NA
"32357",NA,NA,NA,NA,NA,NA,NA,NA
"32358",NA,NA,NA,NA,NA,NA,NA,NA
"32359",NA,NA,NA,NA,NA,NA,NA,NA
"32360",NA,NA,NA,NA,NA,NA,NA,NA
"32361",NA,NA,NA,NA,NA,NA,NA,NA
"32362",NA,NA,NA,NA,NA,NA,NA,NA
"32363",NA,NA,NA,NA,NA,NA,NA,NA
"32364",NA,NA,NA,NA,NA,NA,NA,NA
"32365",NA,NA,NA,NA,NA,NA,NA,NA
"32366",NA,NA,NA,NA,NA,NA,NA,NA
"32367",NA,NA,NA,NA,NA,NA,NA,NA
"32368",NA,NA,NA,NA,NA,NA,NA,NA
"32369",NA,NA,NA,NA,NA,NA,NA,NA
"32370",NA,NA,NA,NA,NA,NA,NA,NA
"32371",NA,NA,NA,NA,NA,NA,NA,NA
"32372",NA,NA,NA,NA,NA,NA,NA,NA
"32373",NA,NA,NA,NA,NA,NA,NA,NA
"32374",NA,NA,NA,NA,NA,NA,NA,NA
"32375",NA,NA,NA,NA,NA,NA,NA,NA
"32376",NA,NA,NA,NA,NA,NA,NA,NA
"32377",NA,NA,NA,NA,NA,NA,NA,NA
"32378",NA,NA,NA,NA,NA,NA,NA,NA
"32379",NA,NA,NA,NA,NA,NA,NA,NA
"32380",NA,NA,NA,NA,NA,NA,NA,NA
"32381",NA,NA,NA,NA,NA,NA,NA,NA
"32382",NA,NA,NA,NA,NA,NA,NA,NA
"32383",NA,NA,NA,NA,NA,NA,NA,NA
"32384",NA,NA,NA,NA,NA,NA,NA,NA
"32385",NA,NA,NA,NA,NA,NA,NA,NA
"32386",NA,NA,NA,NA,NA,NA,NA,NA
"32387",NA,NA,NA,NA,NA,NA,NA,NA
"32388",NA,NA,NA,NA,NA,NA,NA,NA
"32389",NA,NA,NA,NA,NA,NA,NA,NA
"32390",NA,NA,NA,NA,NA,NA,NA,NA
"32391",NA,NA,NA,NA,NA,NA,NA,NA
"32392",NA,NA,NA,NA,NA,NA,NA,NA
"32393","rotor_fan_dp","rotor_fan_dp","11","0","0","2988","2731.60194182062","100"
"32394",NA,NA,NA,NA,NA,NA,NA,NA
"32395",NA,NA,NA,NA,NA,NA,NA,NA
"32396",NA,NA,NA,NA,NA,NA,NA,NA
"32397",NA,NA,NA,NA,NA,NA,NA,NA
"32398",NA,NA,NA,NA,NA,NA,NA,NA
"32399",NA,NA,NA,NA,NA,NA,NA,NA
"32400",NA,NA,NA,NA,NA,NA,NA,NA
"32401",NA,NA,NA,NA,NA,NA,NA,NA
"32402",NA,NA,NA,NA,NA,NA,NA,NA
"32403",NA,NA,NA,NA,NA,NA,NA,NA
"32404",NA,NA,NA,NA,NA,NA,NA,NA
"32405",NA,NA,NA,NA,NA,NA,NA,NA
"32406",NA,NA,NA,NA,NA,NA,NA,NA
"32407",NA,NA,NA,NA,NA,NA,NA,NA
"32408",NA,NA,NA,NA,NA,NA,NA,NA
"32409",NA,NA,NA,NA,NA,NA,NA,NA
"32410",NA,NA,NA,NA,NA,NA,NA,NA
"32411",NA,NA,NA,NA,NA,NA,NA,NA
"32412",NA,NA,NA,NA,NA,NA,NA,NA
"32413",NA,NA,NA,NA,NA,NA,NA,NA
"32414",NA,NA,NA,NA,NA,NA,NA,NA
"32415",NA,NA,NA,NA,NA,NA,NA,NA
"32416",NA,NA,NA,NA,NA,NA,NA,NA
"32417",NA,NA,NA,NA,NA,NA,NA,NA
"32418",NA,NA,NA,NA,NA,NA,NA,NA
"32419",NA,NA,NA,NA,NA,NA,NA,NA
"32420",NA,NA,NA,NA,NA,NA,NA,NA
"32421",NA,NA,NA,NA,NA,NA,NA,NA
"32422",NA,NA,NA,NA,NA,NA,NA,NA
"32423",NA,NA,NA,NA,NA,NA,NA,NA
"32424",NA,NA,NA,NA,NA,NA,NA,NA
"32425",NA,NA,NA,NA,NA,NA,NA,NA
"32426",NA,NA,NA,NA,NA,NA,NA,NA
"32427",NA,NA,NA,NA,NA,NA,NA,NA
"32428",NA,NA,NA,NA,NA,NA,NA,NA
"32429",NA,NA,NA,NA,NA,NA,NA,NA
"32430",NA,NA,NA,NA,NA,NA,NA,NA
"32431",NA,NA,NA,NA,NA,NA,NA,NA
"32432",NA,NA,NA,NA,NA,NA,NA,NA
"32433",NA,NA,NA,NA,NA,NA,NA,NA
"32434",NA,NA,NA,NA,NA,NA,NA,NA
"32435",NA,NA,NA,NA,NA,NA,NA,NA
"32436",NA,NA,NA,NA,NA,NA,NA,NA
"32437",NA,NA,NA,NA,NA,NA,NA,NA
"32438",NA,NA,NA,NA,NA,NA,NA,NA
"32439",NA,NA,NA,NA,NA,NA,NA,NA
"32440",NA,NA,NA,NA,NA,NA,NA,NA
"32441",NA,NA,NA,NA,NA,NA,NA,NA
"32442",NA,NA,NA,NA,NA,NA,NA,NA
"32443",NA,NA,NA,NA,NA,NA,NA,NA
"32444",NA,NA,NA,NA,NA,NA,NA,NA
"32445",NA,NA,NA,NA,NA,NA,NA,NA
"32446",NA,NA,NA,NA,NA,NA,NA,NA
"32447",NA,NA,NA,NA,NA,NA,NA,NA
"32448",NA,NA,NA,NA,NA,NA,NA,NA
"32449",NA,NA,NA,NA,NA,NA,NA,NA
"32450",NA,NA,NA,NA,NA,NA,NA,NA
"32451",NA,NA,NA,NA,NA,NA,NA,NA
"32452",NA,NA,NA,NA,NA,NA,NA,NA
"32453",NA,NA,NA,NA,NA,NA,NA,NA
"32454",NA,NA,NA,NA,NA,NA,NA,NA
"32455",NA,NA,NA,NA,NA,NA,NA,NA
"32456",NA,NA,NA,NA,NA,NA,NA,NA
"32457",NA,NA,NA,NA,NA,NA,NA,NA
"32458",NA,NA,NA,NA,NA,NA,NA,NA
"32459",NA,NA,NA,NA,NA,NA,NA,NA
"32460",NA,NA,NA,NA,NA,NA,NA,NA
"32461",NA,NA,NA,NA,NA,NA,NA,NA
"32462",NA,NA,NA,NA,NA,NA,NA,NA
"32463",NA,NA,NA,NA,NA,NA,NA,NA
"32464",NA,NA,NA,NA,NA,NA,NA,NA
"32465",NA,NA,NA,NA,NA,NA,NA,NA
"32466",NA,NA,NA,NA,NA,NA,NA,NA
"32467",NA,NA,NA,NA,NA,NA,NA,NA
"32468",NA,NA,NA,NA,NA,NA,NA,NA
"32469",NA,NA,NA,NA,NA,NA,NA,NA
"32470",NA,NA,NA,NA,NA,NA,NA,NA
"32471",NA,NA,NA,NA,NA,NA,NA,NA
"32472",NA,NA,NA,NA,NA,NA,NA,NA
"32473",NA,NA,NA,NA,NA,NA,NA,NA
"32474",NA,NA,NA,NA,NA,NA,NA,NA
"32475",NA,NA,NA,NA,NA,NA,NA,NA
"32476",NA,NA,NA,NA,NA,NA,NA,NA
"32477",NA,NA,NA,NA,NA,NA,NA,NA
"32478",NA,NA,NA,NA,NA,NA,NA,NA
"32479",NA,NA,NA,NA,NA,NA,NA,NA
"32480",NA,NA,NA,NA,NA,NA,NA,NA
"32481",NA,NA,NA,NA,NA,NA,NA,NA
"32482",NA,NA,NA,NA,NA,NA,NA,NA
"32483",NA,NA,NA,NA,NA,NA,NA,NA
"32484",NA,NA,NA,NA,NA,NA,NA,NA
"32485",NA,NA,NA,NA,NA,NA,NA,NA
"32486",NA,NA,NA,NA,NA,NA,NA,NA
"32487",NA,NA,NA,NA,NA,NA,NA,NA
"32488",NA,NA,NA,NA,NA,NA,NA,NA
"32489",NA,NA,NA,NA,NA,NA,NA,NA
"32490",NA,NA,NA,NA,NA,NA,NA,NA
"32491",NA,NA,NA,NA,NA,NA,NA,NA
"32492",NA,NA,NA,NA,NA,NA,NA,NA
"32493",NA,NA,NA,NA,NA,NA,NA,NA
"32494",NA,NA,NA,NA,NA,NA,NA,NA
"32495",NA,NA,NA,NA,NA,NA,NA,NA
"32496",NA,NA,NA,NA,NA,NA,NA,NA
"32497",NA,NA,NA,NA,NA,NA,NA,NA
"32498",NA,NA,NA,NA,NA,NA,NA,NA
"32499",NA,NA,NA,NA,NA,NA,NA,NA
"32500",NA,NA,NA,NA,NA,NA,NA,NA
"32501",NA,NA,NA,NA,NA,NA,NA,NA
"32502",NA,NA,NA,NA,NA,NA,NA,NA
"32503",NA,NA,NA,NA,NA,NA,NA,NA
"32504",NA,NA,NA,NA,NA,NA,NA,NA
"32505",NA,NA,NA,NA,NA,NA,NA,NA
"32506",NA,NA,NA,NA,NA,NA,NA,NA
"32507",NA,NA,NA,NA,NA,NA,NA,NA
"32508",NA,NA,NA,NA,NA,NA,NA,NA
"32509",NA,NA,NA,NA,NA,NA,NA,NA
"32510",NA,NA,NA,NA,NA,NA,NA,NA
"32511",NA,NA,NA,NA,NA,NA,NA,NA
"32512",NA,NA,NA,NA,NA,NA,NA,NA
"32513",NA,NA,NA,NA,NA,NA,NA,NA
"32514",NA,NA,NA,NA,NA,NA,NA,NA
"32515",NA,NA,NA,NA,NA,NA,NA,NA
"32516",NA,NA,NA,NA,NA,NA,NA,NA
"32517",NA,NA,NA,NA,NA,NA,NA,NA
"32518",NA,NA,NA,NA,NA,NA,NA,NA
"32519",NA,NA,NA,NA,NA,NA,NA,NA
"32520",NA,NA,NA,NA,NA,NA,NA,NA
"32521",NA,NA,NA,NA,NA,NA,NA,NA
"32522",NA,NA,NA,NA,NA,NA,NA,NA
"32523",NA,NA,NA,NA,NA,NA,NA,NA
"32524",NA,NA,NA,NA,NA,NA,NA,NA
"32525",NA,NA,NA,NA,NA,NA,NA,NA
"32526",NA,NA,NA,NA,NA,NA,NA,NA
"32527",NA,NA,NA,NA,NA,NA,NA,NA
"32528",NA,NA,NA,NA,NA,NA,NA,NA
"32529",NA,NA,NA,NA,NA,NA,NA,NA
"32530",NA,NA,NA,NA,NA,NA,NA,NA
"32531",NA,NA,NA,NA,NA,NA,NA,NA
"32532",NA,NA,NA,NA,NA,NA,NA,NA
"32533",NA,NA,NA,NA,NA,NA,NA,NA
"32534",NA,NA,NA,NA,NA,NA,NA,NA
"32535",NA,NA,NA,NA,NA,NA,NA,NA
"32536",NA,NA,NA,NA,NA,NA,NA,NA
"32537",NA,NA,NA,NA,NA,NA,NA,NA
"32538",NA,NA,NA,NA,NA,NA,NA,NA
"32539",NA,NA,NA,NA,NA,NA,NA,NA
"32540",NA,NA,NA,NA,NA,NA,NA,NA
"32541",NA,NA,NA,NA,NA,NA,NA,NA
"32542",NA,NA,NA,NA,NA,NA,NA,NA
"32543",NA,NA,NA,NA,NA,NA,NA,NA
"32544",NA,NA,NA,NA,NA,NA,NA,NA
"32545",NA,NA,NA,NA,NA,NA,NA,NA
"32546",NA,NA,NA,NA,NA,NA,NA,NA
"32547",NA,NA,NA,NA,NA,NA,NA,NA
"32548",NA,NA,NA,NA,NA,NA,NA,NA
"32549",NA,NA,NA,NA,NA,NA,NA,NA
"32550",NA,NA,NA,NA,NA,NA,NA,NA
"32551",NA,NA,NA,NA,NA,NA,NA,NA
"32552",NA,NA,NA,NA,NA,NA,NA,NA
"32553",NA,NA,NA,NA,NA,NA,NA,NA
"32554",NA,NA,NA,NA,NA,NA,NA,NA
"32555",NA,NA,NA,NA,NA,NA,NA,NA
"32556",NA,NA,NA,NA,NA,NA,NA,NA
"32557",NA,NA,NA,NA,NA,NA,NA,NA
"32558",NA,NA,NA,NA,NA,NA,NA,NA
"32559",NA,NA,NA,NA,NA,NA,NA,NA
"32560",NA,NA,NA,NA,NA,NA,NA,NA
"32561",NA,NA,NA,NA,NA,NA,NA,NA
"32562",NA,NA,NA,NA,NA,NA,NA,NA
"32563",NA,NA,NA,NA,NA,NA,NA,NA
"32564",NA,NA,NA,NA,NA,NA,NA,NA
"32565",NA,NA,NA,NA,NA,NA,NA,NA
"32566",NA,NA,NA,NA,NA,NA,NA,NA
"32567",NA,NA,NA,NA,NA,NA,NA,NA
"32568",NA,NA,NA,NA,NA,NA,NA,NA
"32569",NA,NA,NA,NA,NA,NA,NA,NA
"32570",NA,NA,NA,NA,NA,NA,NA,NA
"32571",NA,NA,NA,NA,NA,NA,NA,NA
"32572",NA,NA,NA,NA,NA,NA,NA,NA
"32573",NA,NA,NA,NA,NA,NA,NA,NA
"32574",NA,NA,NA,NA,NA,NA,NA,NA
"32575",NA,NA,NA,NA,NA,NA,NA,NA
"32576",NA,NA,NA,NA,NA,NA,NA,NA
"32577",NA,NA,NA,NA,NA,NA,NA,NA
"32578",NA,NA,NA,NA,NA,NA,NA,NA
"32579",NA,NA,NA,NA,NA,NA,NA,NA
"32580",NA,NA,NA,NA,NA,NA,NA,NA
"32581",NA,NA,NA,NA,NA,NA,NA,NA
"32582",NA,NA,NA,NA,NA,NA,NA,NA
"32583",NA,NA,NA,NA,NA,NA,NA,NA
"32584",NA,NA,NA,NA,NA,NA,NA,NA
"32585",NA,NA,NA,NA,NA,NA,NA,NA
"32586",NA,NA,NA,NA,NA,NA,NA,NA
"32587",NA,NA,NA,NA,NA,NA,NA,NA
"32588",NA,NA,NA,NA,NA,NA,NA,NA
"32589",NA,NA,NA,NA,NA,NA,NA,NA
"32590",NA,NA,NA,NA,NA,NA,NA,NA
"32591",NA,NA,NA,NA,NA,NA,NA,NA
"32592",NA,NA,NA,NA,NA,NA,NA,NA
"32593",NA,NA,NA,NA,NA,NA,NA,NA
"32594",NA,NA,NA,NA,NA,NA,NA,NA
"32595",NA,NA,NA,NA,NA,NA,NA,NA
"32596",NA,NA,NA,NA,NA,NA,NA,NA
"32597",NA,NA,NA,NA,NA,NA,NA,NA
"32598",NA,NA,NA,NA,NA,NA,NA,NA
"32599",NA,NA,NA,NA,NA,NA,NA,NA
"32600",NA,NA,NA,NA,NA,NA,NA,NA
"32601",NA,NA,NA,NA,NA,NA,NA,NA
"32602",NA,NA,NA,NA,NA,NA,NA,NA
"32603",NA,NA,NA,NA,NA,NA,NA,NA
"32604",NA,NA,NA,NA,NA,NA,NA,NA
"32605",NA,NA,NA,NA,NA,NA,NA,NA
"32606",NA,NA,NA,NA,NA,NA,NA,NA
"32607",NA,NA,NA,NA,NA,NA,NA,NA
"32608",NA,NA,NA,NA,NA,NA,NA,NA
"32609",NA,NA,NA,NA,NA,NA,NA,NA
"32610",NA,NA,NA,NA,NA,NA,NA,NA
"32611",NA,NA,NA,NA,NA,NA,NA,NA
"32612",NA,NA,NA,NA,NA,NA,NA,NA
"32613",NA,NA,NA,NA,NA,NA,NA,NA
"32614",NA,NA,NA,NA,NA,NA,NA,NA
"32615",NA,NA,NA,NA,NA,NA,NA,NA
"32616",NA,NA,NA,NA,NA,NA,NA,NA
"32617",NA,NA,NA,NA,NA,NA,NA,NA
"32618",NA,NA,NA,NA,NA,NA,NA,NA
"32619",NA,NA,NA,NA,NA,NA,NA,NA
"32620",NA,NA,NA,NA,NA,NA,NA,NA
"32621",NA,NA,NA,NA,NA,NA,NA,NA
"32622",NA,NA,NA,NA,NA,NA,NA,NA
"32623",NA,NA,NA,NA,NA,NA,NA,NA
"32624",NA,NA,NA,NA,NA,NA,NA,NA
"32625",NA,NA,NA,NA,NA,NA,NA,NA
"32626",NA,NA,NA,NA,NA,NA,NA,NA
"32627",NA,NA,NA,NA,NA,NA,NA,NA
"32628",NA,NA,NA,NA,NA,NA,NA,NA
"32629",NA,NA,NA,NA,NA,NA,NA,NA
"32630",NA,NA,NA,NA,NA,NA,NA,NA
"32631",NA,NA,NA,NA,NA,NA,NA,NA
"32632",NA,NA,NA,NA,NA,NA,NA,NA
"32633",NA,NA,NA,NA,NA,NA,NA,NA
"32634",NA,NA,NA,NA,NA,NA,NA,NA
"32635",NA,NA,NA,NA,NA,NA,NA,NA
"32636",NA,NA,NA,NA,NA,NA,NA,NA
"32637",NA,NA,NA,NA,NA,NA,NA,NA
"32638",NA,NA,NA,NA,NA,NA,NA,NA
"32639",NA,NA,NA,NA,NA,NA,NA,NA
"32640",NA,NA,NA,NA,NA,NA,NA,NA
"32641",NA,NA,NA,NA,NA,NA,NA,NA
"32642",NA,NA,NA,NA,NA,NA,NA,NA
"32643",NA,NA,NA,NA,NA,NA,NA,NA
"32644",NA,NA,NA,NA,NA,NA,NA,NA
"32645",NA,NA,NA,NA,NA,NA,NA,NA
"32646",NA,NA,NA,NA,NA,NA,NA,NA
"32647",NA,NA,NA,NA,NA,NA,NA,NA
"32648",NA,NA,NA,NA,NA,NA,NA,NA
"32649",NA,NA,NA,NA,NA,NA,NA,NA
"32650",NA,NA,NA,NA,NA,NA,NA,NA
"32651",NA,NA,NA,NA,NA,NA,NA,NA
"32652",NA,NA,NA,NA,NA,NA,NA,NA
"32653",NA,NA,NA,NA,NA,NA,NA,NA
"32654",NA,NA,NA,NA,NA,NA,NA,NA
"32655",NA,NA,NA,NA,NA,NA,NA,NA
"32656",NA,NA,NA,NA,NA,NA,NA,NA
"32657",NA,NA,NA,NA,NA,NA,NA,NA
"32658",NA,NA,NA,NA,NA,NA,NA,NA
"32659",NA,NA,NA,NA,NA,NA,NA,NA
"32660",NA,NA,NA,NA,NA,NA,NA,NA
"32661",NA,NA,NA,NA,NA,NA,NA,NA
"32662",NA,NA,NA,NA,NA,NA,NA,NA
"32663",NA,NA,NA,NA,NA,NA,NA,NA
"32664",NA,NA,NA,NA,NA,NA,NA,NA
"32665",NA,NA,NA,NA,NA,NA,NA,NA
"32666",NA,NA,NA,NA,NA,NA,NA,NA
"32667",NA,NA,NA,NA,NA,NA,NA,NA
"32668",NA,NA,NA,NA,NA,NA,NA,NA
"32669",NA,NA,NA,NA,NA,NA,NA,NA
"32670",NA,NA,NA,NA,NA,NA,NA,NA
"32671",NA,NA,NA,NA,NA,NA,NA,NA
"32672",NA,NA,NA,NA,NA,NA,NA,NA
"32673",NA,NA,NA,NA,NA,NA,NA,NA
"32674",NA,NA,NA,NA,NA,NA,NA,NA
"32675",NA,NA,NA,NA,NA,NA,NA,NA
"32676",NA,NA,NA,NA,NA,NA,NA,NA
"32677",NA,NA,NA,NA,NA,NA,NA,NA
"32678",NA,NA,NA,NA,NA,NA,NA,NA
"32679",NA,NA,NA,NA,NA,NA,NA,NA
"32680",NA,NA,NA,NA,NA,NA,NA,NA
"32681",NA,NA,NA,NA,NA,NA,NA,NA
"32682",NA,NA,NA,NA,NA,NA,NA,NA
"32683",NA,NA,NA,NA,NA,NA,NA,NA
"32684",NA,NA,NA,NA,NA,NA,NA,NA
"32685",NA,NA,NA,NA,NA,NA,NA,NA
"32686",NA,NA,NA,NA,NA,NA,NA,NA
"32687",NA,NA,NA,NA,NA,NA,NA,NA
"32688",NA,NA,NA,NA,NA,NA,NA,NA
"32689",NA,NA,NA,NA,NA,NA,NA,NA
"32690",NA,NA,NA,NA,NA,NA,NA,NA
"32691",NA,NA,NA,NA,NA,NA,NA,NA
"32692",NA,NA,NA,NA,NA,NA,NA,NA
"32693",NA,NA,NA,NA,NA,NA,NA,NA
"32694",NA,NA,NA,NA,NA,NA,NA,NA
"32695",NA,NA,NA,NA,NA,NA,NA,NA
"32696",NA,NA,NA,NA,NA,NA,NA,NA
"32697",NA,NA,NA,NA,NA,NA,NA,NA
"32698",NA,NA,NA,NA,NA,NA,NA,NA
"32699",NA,NA,NA,NA,NA,NA,NA,NA
"32700",NA,NA,NA,NA,NA,NA,NA,NA
"32701",NA,NA,NA,NA,NA,NA,NA,NA
"32702",NA,NA,NA,NA,NA,NA,NA,NA
"32703",NA,NA,NA,NA,NA,NA,NA,NA
"32704",NA,NA,NA,NA,NA,NA,NA,NA
"32705",NA,NA,NA,NA,NA,NA,NA,NA
"32706",NA,NA,NA,NA,NA,NA,NA,NA
"32707",NA,NA,NA,NA,NA,NA,NA,NA
"32708",NA,NA,NA,NA,NA,NA,NA,NA
"32709",NA,NA,NA,NA,NA,NA,NA,NA
"32710",NA,NA,NA,NA,NA,NA,NA,NA
"32711",NA,NA,NA,NA,NA,NA,NA,NA
"32712",NA,NA,NA,NA,NA,NA,NA,NA
"32713",NA,NA,NA,NA,NA,NA,NA,NA
"32714",NA,NA,NA,NA,NA,NA,NA,NA
"32715",NA,NA,NA,NA,NA,NA,NA,NA
"32716",NA,NA,NA,NA,NA,NA,NA,NA
"32717",NA,NA,NA,NA,NA,NA,NA,NA
"32718",NA,NA,NA,NA,NA,NA,NA,NA
"32719",NA,NA,NA,NA,NA,NA,NA,NA
"32720",NA,NA,NA,NA,NA,NA,NA,NA
"32721",NA,NA,NA,NA,NA,NA,NA,NA
"32722",NA,NA,NA,NA,NA,NA,NA,NA
"32723",NA,NA,NA,NA,NA,NA,NA,NA
"32724",NA,NA,NA,NA,NA,NA,NA,NA
"32725",NA,NA,NA,NA,NA,NA,NA,NA
"32726",NA,NA,NA,NA,NA,NA,NA,NA
"32727",NA,NA,NA,NA,NA,NA,NA,NA
"32728",NA,NA,NA,NA,NA,NA,NA,NA
"32729",NA,NA,NA,NA,NA,NA,NA,NA
"32730",NA,NA,NA,NA,NA,NA,NA,NA
"32731",NA,NA,NA,NA,NA,NA,NA,NA
"32732",NA,NA,NA,NA,NA,NA,NA,NA
"32733",NA,NA,NA,NA,NA,NA,NA,NA
"32734",NA,NA,NA,NA,NA,NA,NA,NA
"32735",NA,NA,NA,NA,NA,NA,NA,NA
"32736",NA,NA,NA,NA,NA,NA,NA,NA
"32737",NA,NA,NA,NA,NA,NA,NA,NA
"32738",NA,NA,NA,NA,NA,NA,NA,NA
"32739",NA,NA,NA,NA,NA,NA,NA,NA
"32740",NA,NA,NA,NA,NA,NA,NA,NA
"32741",NA,NA,NA,NA,NA,NA,NA,NA
"32742",NA,NA,NA,NA,NA,NA,NA,NA
"32743",NA,NA,NA,NA,NA,NA,NA,NA
"32744",NA,NA,NA,NA,NA,NA,NA,NA
"32745",NA,NA,NA,NA,NA,NA,NA,NA
"32746",NA,NA,NA,NA,NA,NA,NA,NA
"32747",NA,NA,NA,NA,NA,NA,NA,NA
"32748",NA,NA,NA,NA,NA,NA,NA,NA
"32749",NA,NA,NA,NA,NA,NA,NA,NA
"32750",NA,NA,NA,NA,NA,NA,NA,NA
"32751",NA,NA,NA,NA,NA,NA,NA,NA
"32752",NA,NA,NA,NA,NA,NA,NA,NA
"32753",NA,NA,NA,NA,NA,NA,NA,NA
"32754",NA,NA,NA,NA,NA,NA,NA,NA
"32755",NA,NA,NA,NA,NA,NA,NA,NA
"32756",NA,NA,NA,NA,NA,NA,NA,NA
"32757",NA,NA,NA,NA,NA,NA,NA,NA
"32758",NA,NA,NA,NA,NA,NA,NA,NA
"32759",NA,NA,NA,NA,NA,NA,NA,NA
"32760",NA,NA,NA,NA,NA,NA,NA,NA
"32761",NA,NA,NA,NA,NA,NA,NA,NA
"32762",NA,NA,NA,NA,NA,NA,NA,NA
"32763",NA,NA,NA,NA,NA,NA,NA,NA
"32764",NA,NA,NA,NA,NA,NA,NA,NA
"32765",NA,NA,NA,NA,NA,NA,NA,NA
"32766",NA,NA,NA,NA,NA,NA,NA,NA
"32767",NA,NA,NA,NA,NA,NA,NA,NA
"32768",NA,NA,NA,NA,NA,NA,NA,NA
"32769",NA,NA,NA,NA,NA,NA,NA,NA
"32770",NA,NA,NA,NA,NA,NA,NA,NA
"32771",NA,NA,NA,NA,NA,NA,NA,NA
"32772",NA,NA,NA,NA,NA,NA,NA,NA
"32773",NA,NA,NA,NA,NA,NA,NA,NA
"32774",NA,NA,NA,NA,NA,NA,NA,NA
"32775",NA,NA,NA,NA,NA,NA,NA,NA
"32776",NA,NA,NA,NA,NA,NA,NA,NA
"32777",NA,NA,NA,NA,NA,NA,NA,NA
"32778",NA,NA,NA,NA,NA,NA,NA,NA
"32779",NA,NA,NA,NA,NA,NA,NA,NA
"32780",NA,NA,NA,NA,NA,NA,NA,NA
"32781",NA,NA,NA,NA,NA,NA,NA,NA
"32782",NA,NA,NA,NA,NA,NA,NA,NA
"32783",NA,NA,NA,NA,NA,NA,NA,NA
"32784",NA,NA,NA,NA,NA,NA,NA,NA
"32785",NA,NA,NA,NA,NA,NA,NA,NA
"32786",NA,NA,NA,NA,NA,NA,NA,NA
"32787",NA,NA,NA,NA,NA,NA,NA,NA
"32788",NA,NA,NA,NA,NA,NA,NA,NA
"32789",NA,NA,NA,NA,NA,NA,NA,NA
"32790",NA,NA,NA,NA,NA,NA,NA,NA
"32791",NA,NA,NA,NA,NA,NA,NA,NA
"32792",NA,NA,NA,NA,NA,NA,NA,NA
"32793",NA,NA,NA,NA,NA,NA,NA,NA
"32794",NA,NA,NA,NA,NA,NA,NA,NA
"32795",NA,NA,NA,NA,NA,NA,NA,NA
"32796",NA,NA,NA,NA,NA,NA,NA,NA
"32797",NA,NA,NA,NA,NA,NA,NA,NA
"32798",NA,NA,NA,NA,NA,NA,NA,NA
"32799",NA,NA,NA,NA,NA,NA,NA,NA
"32800",NA,NA,NA,NA,NA,NA,NA,NA
"32801",NA,NA,NA,NA,NA,NA,NA,NA
"32802",NA,NA,NA,NA,NA,NA,NA,NA
"32803",NA,NA,NA,NA,NA,NA,NA,NA
"32804",NA,NA,NA,NA,NA,NA,NA,NA
"32805",NA,NA,NA,NA,NA,NA,NA,NA
"32806",NA,NA,NA,NA,NA,NA,NA,NA
"32807",NA,NA,NA,NA,NA,NA,NA,NA
"32808",NA,NA,NA,NA,NA,NA,NA,NA
"32809",NA,NA,NA,NA,NA,NA,NA,NA
"32810",NA,NA,NA,NA,NA,NA,NA,NA
"32811",NA,NA,NA,NA,NA,NA,NA,NA
"32812",NA,NA,NA,NA,NA,NA,NA,NA
"32813",NA,NA,NA,NA,NA,NA,NA,NA
"32814",NA,NA,NA,NA,NA,NA,NA,NA
"32815",NA,NA,NA,NA,NA,NA,NA,NA
"32816",NA,NA,NA,NA,NA,NA,NA,NA
"32817",NA,NA,NA,NA,NA,NA,NA,NA
"32818",NA,NA,NA,NA,NA,NA,NA,NA
"32819",NA,NA,NA,NA,NA,NA,NA,NA
"32820",NA,NA,NA,NA,NA,NA,NA,NA
"32821",NA,NA,NA,NA,NA,NA,NA,NA
"32822",NA,NA,NA,NA,NA,NA,NA,NA
"32823",NA,NA,NA,NA,NA,NA,NA,NA
"32824",NA,NA,NA,NA,NA,NA,NA,NA
"32825",NA,NA,NA,NA,NA,NA,NA,NA
"32826",NA,NA,NA,NA,NA,NA,NA,NA
"32827",NA,NA,NA,NA,NA,NA,NA,NA
"32828",NA,NA,NA,NA,NA,NA,NA,NA
